ts,ms_played,master_metadata_track_name,master_metadata_album_artist_name,reason_start
2024-04-02T14:36:33Z,2305,"Ata, tá bom",Mc Gabzin,fwdbtn
2024-04-02T14:36:39Z,5730,Solto no Complexo,MC Vitin LC,fwdbtn
2024-04-02T14:36:44Z,4515,TUMBÁTUM,Tropa do Bruxo,clickrow
2024-04-02T14:36:45Z,1497,Hoje Eu Quero Trair a Minha Namorada,DJ NEGRESKO,clickrow
2024-04-02T14:36:48Z,2060,Quicada Bruta,Explode Nova Era,clickrow
2024-04-02T14:39:42Z,156191,Ta Com Raiva de Quem,DJ Guina,clickrow
2024-04-02T14:41:59Z,136896,Quicada Bruta,Explode Nova Era,fwdbtn
2024-04-02T14:42:57Z,56474,Tu Sentando,MC L da Vinte,clickrow
2024-04-02T14:45:22Z,134769,Malandro é Malandro,Mc Gabzin,fwdbtn
2024-04-02T14:47:25Z,134749,Obra de Arte,Mc Gabzin,trackdone
2024-04-02T14:49:47Z,155076,Vai Cavalona,Mc Gabzin,trackdone
2024-04-02T14:51:53Z,138461,Escolhe a Posição,Mc Gabzin,trackdone
2024-04-02T14:53:44Z,121846,Primeira Vez,Mc Gabzin,trackdone
2024-04-02T14:56:52Z,120000,Só de Raiva,Mc Gabzin,trackdone
2024-04-02T14:59:11Z,151384,Vida de Balada,Mc Vitera,trackdone
2024-04-02T15:02:48Z,217845,Noite Bandida,Dj Luizin,trackdone
2024-04-02T15:04:32Z,116307,Aquariano Nato,MC Saci,trackdone
2024-04-02T15:07:01Z,161884,A Internet É Toxica,Dj Lc,trackdone
2024-04-02T15:08:46Z,115384,De 10 Mulher 11 É Maluca,MC Saci,trackdone
2024-04-02T15:11:41Z,188307,SÃO PAULO DRIFT,Dj Grafxp,trackdone
2024-04-02T15:14:56Z,206769,Ta Com Raiva de Quem,DJ Guina,trackdone
2024-04-02T15:17:31Z,166153,Quicada Bruta,Explode Nova Era,trackdone
2024-04-02T15:18:12Z,50265,MINHA RAIVA,TRXVELER,trackdone
2024-04-02T15:18:13Z,0,2 da Manhã,Pineapple StormTv,clickrow
2024-04-02T15:18:17Z,1810,Tarot,Realygust,clickrow
2024-04-02T15:21:02Z,167819,FOTO COM A MÃO NA CARA,tchelo rodrigues,clickrow
2024-04-02T15:24:27Z,179571,Tarot,Realygust,trackdone
2024-04-02T15:26:29Z,134054,2 da Manhã,Pineapple StormTv,trackdone
2024-04-02T15:29:17Z,180500,LEVEL UP!,kouth,trackdone
2024-04-02T15:30:52Z,107055,"CALA-BOCA, TRABALHO",Rudies Flacko,trackdone
2024-04-02T15:33:12Z,152595,NÃO ME ENCAIXO,Rudies Flacko,trackdone
2024-04-02T15:35:29Z,147692,PAVIO CURTO,Rudies Flacko,trackdone
2024-04-02T15:37:18Z,121875,MD,og.mask,trackdone
2024-04-02T15:38:59Z,105323,Sazón,JKZ,trackdone
2024-04-02T15:41:19Z,143153,Pódio,VMZ,fwdbtn
2024-04-02T15:44:29Z,202714,GRAMMY (999),Jovem SANN,trackdone
2024-04-02T15:47:17Z,180105,Roça Trap Toco a Xota Dela,Omni Black,trackdone
2024-04-02T15:50:55Z,229743,Cintura Covarde - RIMAR 9,Boca,trackdone
2024-04-02T15:52:46Z,120001,Fuck 12,Reid,trackdone
2024-04-02T20:39:58Z,116307,Aquariano Nato,MC Saci,clickrow
2024-04-02T20:42:28Z,161884,A Internet É Toxica,Dj Lc,trackdone
2024-04-02T20:44:11Z,115384,De 10 Mulher 11 É Maluca,MC Saci,trackdone
2024-04-02T20:47:08Z,188307,SÃO PAULO DRIFT,Dj Grafxp,trackdone
2024-04-02T20:50:22Z,206769,Ta Com Raiva de Quem,DJ Guina,trackdone
2024-04-02T20:52:56Z,166153,Quicada Bruta,Explode Nova Era,trackdone
2024-04-02T20:53:10Z,23005,MINHA RAIVA,TRXVELER,trackdone
2024-04-02T20:54:18Z,67071,Kamylinha,Gabb MC,fwdbtn
2024-04-02T20:55:36Z,78187,Hoje Eu Quero Trair a Minha Namorada,DJ NEGRESKO,fwdbtn
2024-04-02T20:58:33Z,176666,Tropa do Homem,Jall,fwdbtn
2024-04-02T21:00:28Z,127384,Pastel de Frango,Silva MC,trackdone
2024-04-02T21:02:17Z,121384,TUMBÁTUM,Tropa do Bruxo,trackdone
2024-04-02T21:04:55Z,169846,Confessa,Dj Win,trackdone
2024-04-02T21:08:08Z,204461,Pede pra Botar,Dj Win,trackdone
2024-04-02T21:09:34Z,95320,Ninguém é de Ninguém,Dj Lv Mdp,trackdone
2024-04-02T21:09:40Z,5292,Quatro É Par,MC Vitin LC,fwdbtn
2024-04-02T21:13:10Z,212459,Drink Azul 2 (feat. TcheloBeats),Lil Chainz,clickrow
2024-04-02T21:16:00Z,182439,Eu volto,guias777,trackdone
2024-04-02T21:18:15Z,147692,Brisa Espacial,NIKK,trackdone
2024-04-02T21:18:25Z,18811,Prazer,Dascar,trackdone
2024-04-03T02:29:26Z,15620,Prazer,Dascar,appload
2024-04-03T02:30:18Z,51320,Xote dos Cabeludos (Drill Remix),Edubeatz,clickrow
2024-04-03T02:32:11Z,112550,Hotel,Ruankkj,fwdbtn
2024-04-03T02:32:50Z,39020,Batom Vermelho,Kweller,fwdbtn
2024-04-03T02:33:12Z,21170,Só,Massaru,fwdbtn
2024-04-03T02:35:26Z,134260,Porto Seguro,Gui Redorat,fwdbtn
2024-04-03T02:35:33Z,7070,VAMPIRO DE MADUREIRA,Mc Carol,fwdbtn
2024-04-03T02:36:21Z,47740,Isso é Rio de Janeiro,Break,fwdbtn
2024-04-03T02:39:53Z,213332,Imaginando Coisas,G.A,fwdbtn
2024-04-03T02:40:21Z,38897,Sexo Sexo Sem Parar,MC Foca do Salgueiro,trackdone
2024-04-03T02:41:53Z,91750,Luz de Velas,IKU THE KID,fwdbtn
2024-04-03T02:42:03Z,9210,VTX FREESTYLE (TALIBÃ),Bagdá,fwdbtn
2024-04-03T02:42:39Z,36150,CAIO LUCCAS - TUDO QUE EU FAÇO (SPEED UP+GRAVE),MT SUCESSADA,fwdbtn
2024-04-03T02:42:55Z,16110,$E,Jeyke,fwdbtn
2024-04-03T02:43:16Z,20480,Vida de Luxo,MuriloMC,fwdbtn
2024-04-03T02:43:37Z,20900,Plug de Ladrão,Mc Topre,fwdbtn
2024-04-03T02:43:41Z,4120,Me Arrasta,UCLÃ,fwdbtn
2024-04-03T02:44:49Z,66740,Sexy Love,P2eli,fwdbtn
2024-04-03T02:47:32Z,163674,"Moreno Jogado (Mc's Brenda, Th da Serra, Laureta)",DJ RENNER,fwdbtn
2024-04-03T02:49:04Z,103325,Contratos,MC Vinny,trackdone
2024-04-03T02:53:51Z,287509,Resenha,Chayco,fwdbtn
2024-04-03T02:54:51Z,71940,Mina Mercenaria (feat. DJ DN do Dick),MC KA5,trackdone
2024-04-03T02:55:55Z,63890,Próximo Capítulo,Sagaz,fwdbtn
2024-04-03T02:56:02Z,5730,Vôo,Chaoss,fwdbtn
2024-04-03T02:58:09Z,127741,Abracadabra,Boaventura,fwdbtn
2024-04-03T02:58:32Z,34668,Cor do Amor,MC BDK,trackdone
2024-04-03T02:58:55Z,22680,Mar Calmo,Péco Oficial,fwdbtn
2024-04-03T02:59:02Z,5720,Modo Expert,Triz,fwdbtn
2024-04-03T02:59:06Z,3440,10 Minutinhos na Rlk dos Crias,DG DO BROOKLYN,fwdbtn
2024-04-03T02:59:19Z,12680,Provei do teu Sangue,Dhone,fwdbtn
2024-04-03T03:02:15Z,177138,Hoje Eu Quero Trair a Minha Namorada,DJ NEGRESKO,clickrow
2024-04-03T03:03:56Z,111361,Tropa do Homem,Jall,trackdone
2024-04-03T03:03:58Z,1250,Profissão F0Da,Mc Delux,clickrow
2024-04-03T03:05:46Z,108923,"Ata, tá bom",Mc Gabzin,clickrow
2024-04-03T03:07:12Z,97146,Solto no Complexo,MC Vitin LC,trackdone
2024-04-03T14:32:15Z,10880,x-tudo - ultra slowed,slxughter,playbtn
2024-04-03T14:34:01Z,108923,"Ata, tá bom",Mc Gabzin,clickrow
2024-04-03T14:36:09Z,140307,Solto no Complexo,MC Vitin LC,trackdone
2024-04-03T14:37:02Z,52459,Última Vez,MC Tairon,trackdone
2024-04-03T14:40:31Z,212459,Drink Azul 2 (feat. TcheloBeats),Lil Chainz,clickrow
2024-04-03T14:52:05Z,101780,Eu volto,guias777,trackdone
2024-04-03T14:56:44Z,8690,Eu volto,guias777,remote
2024-04-03T14:56:57Z,13224,Eu volto,guias777,remote
2024-04-03T14:57:15Z,18091,Brisa Espacial,NIKK,clickrow
2024-04-03T14:57:58Z,41140,Sem Te Ter,Fontes,clickrow
2024-04-03T14:58:13Z,14365,Chá,REAL PS,clickrow
2024-04-03T14:58:48Z,34305,VITRINES,REAL PS,clickrow
2024-04-03T14:58:54Z,4754,Cogulândia,Matuê,clickrow
2024-04-03T14:59:07Z,12926,Antes,Matuê,fwdbtn
2024-04-03T14:59:26Z,18500,Gorilla Roxo,Matuê,fwdbtn
2024-04-03T14:59:35Z,9409,Vem Chapar,Matuê,fwdbtn
2024-04-03T15:02:16Z,161444,777-666,Matuê,fwdbtn
2024-04-03T15:03:03Z,45538,É Sal,Matuê,fwdbtn
2024-04-03T15:04:47Z,103743,Máquina do Tempo,Matuê,fwdbtn
2024-04-03T15:05:12Z,23625,Alinhamento Milenar,Jão,clickrow
2024-04-03T15:05:17Z,4022,Eu Só Quero um Xodó,Dominguinhos,playbtn
2024-04-03T15:05:23Z,3914,Um Xodó,Bruno Chelles,playbtn
2024-04-03T15:05:32Z,8285,Numa Sala de Reboco,Luiz Gonzaga,playbtn
2024-04-03T15:06:21Z,47565,Anunciação,Alceu Valença,clickrow
2024-04-03T15:06:27Z,5441,Ai Que Saudade D'Ocê,Elba Ramalho,fwdbtn
2024-04-03T15:06:46Z,18905,La Belle De Jour,Alceu Valença,clickrow
2024-04-03T15:10:19Z,171857,Eu Só Quero um Xodó,Dominguinhos,clickrow
2024-04-03T15:12:53Z,157129,Preferências,REAL PS,clickrow
2024-04-03T15:14:58Z,136615,Pole,Aklipe44,trackdone
2024-04-03T15:17:24Z,158492,Buque de Flor,eukakaziin,trackdone
2024-04-03T15:29:43Z,150350,Pique Raul,Aimar,trackdone
2024-04-03T15:29:43Z,4202,Me Chama De Puto,Pedro Lotto,trackdone
2024-04-03T15:49:09Z,253846,Dj Swat Que Comanda 2,DJ Swat,clickrow
2024-04-03T15:51:23Z,136615,Vou Voltar Nada,MC Braz,trackdone
2024-04-03T15:51:35Z,20770,Subaquistão,MC Vitin LC,trackdone
2024-04-03T16:01:39Z,1920,Dj Swat Que Comanda 2,DJ Swat,clickrow
2024-04-03T19:35:19Z,40450,Selena!,soffyy,clickrow
2024-04-03T19:35:24Z,2920,ILEGAL,soffyy,clickrow
2024-04-03T19:35:37Z,11870,PAR DE CLASES,soffyy,fwdbtn
2024-04-03T19:35:39Z,1720,PINKY,soffyy,fwdbtn
2024-04-03T19:35:42Z,2910,STEPHEN CURRY,soffyy,fwdbtn
2024-04-03T19:35:49Z,6460,FYH,soffyy,fwdbtn
2024-04-03T19:36:17Z,26290,Like!,Global Money,clickrow
2024-04-03T20:48:43Z,121384,TUMBÁTUM,Tropa do Bruxo,clickrow
2024-04-03T20:51:21Z,169846,Confessa,Dj Win,trackdone
2024-04-03T20:54:33Z,204461,Pede pra Botar,Dj Win,trackdone
2024-04-03T20:57:18Z,177268,Ninguém é de Ninguém,Dj Lv Mdp,trackdone
2024-04-03T21:00:16Z,190153,Quatro É Par,MC Vitin LC,trackdone
2024-04-03T21:02:31Z,146307,Profissão F0Da,Mc Delux,trackdone
2024-04-03T21:04:08Z,108923,"Ata, tá bom",Mc Gabzin,trackdone
2024-04-03T21:10:45Z,140307,Solto no Complexo,MC Vitin LC,trackdone
2024-04-03T21:12:47Z,133846,Última Vez,MC Tairon,trackdone
2024-04-03T21:15:42Z,187825,After na Favela,MC Luan da BS,trackdone
2024-04-03T21:16:56Z,84665,Vulgo Malvada,MC Tairon,trackdone
2024-04-03T21:17:03Z,7090,Eu Vou Cair na Noite,DJ RENAN DA BL,fwdbtn
2024-04-03T21:19:22Z,137040,كلام عينيه,Sherine,clickrow
2024-04-03T21:19:46Z,22670,الوتر الحساس,Sherine,clickrow
2024-04-03T21:21:55Z,129230,Sem Medo,Mc DB,clickrow
2024-04-03T21:23:30Z,107076,Novinha Malada do Insta,MC Josh,trackdone
2024-04-03T21:24:11Z,51873,Bala Love,Mc Anjim,trackdone
2024-04-03T21:27:06Z,176168,Menina Se Prepara,Mc Pepeu,fwdbtn
2024-04-03T21:29:14Z,140307,Não Nasceu pra Namorar,MC Zaquin,trackdone
2024-04-03T21:31:51Z,168800,Eterna Sacanagem,MC JottaPê,trackdone
2024-04-03T21:34:43Z,184250,Melodia Sinistra - Kika Na Ponta Da Pik4,Dj Pikeno Mpc,trackdone
2024-04-03T22:13:26Z,9864,Vai no Chão Doidona,Mc Vittin PV,trackdone
2024-04-03T22:13:26Z,109729,Incrível Jogando a Potranca,Mc Gabzin,trackdone
2024-04-03T22:13:44Z,17290,Tropa Do Mantem,DJ Lg do Sf,fwdbtn
2024-04-03T22:14:08Z,22370,Carry Out (Featuring Justin Timberlake),Timbaland,clickrow
2024-04-03T22:17:19Z,138401,Mi Clan,League of Legends,clickrow
2024-04-03T22:19:57Z,169840,Cinderella,Future,trackdone
2024-04-03T22:21:45Z,120869,Summer Hit,soffyy,trackdone
2024-04-03T22:24:09Z,155819,Selena!,soffyy,trackdone
2024-04-03T22:27:08Z,190680,GREENGREENGREEN,Chase Atlantic,trackdone
2024-04-03T22:38:21Z,220728,Reflections,The Neighbourhood,trackdone
2024-04-03T23:38:20Z,9458,3por10,Death $quad,clickrow
2024-04-03T23:46:15Z,408606,Margiela,MC Igu,clickrow
2024-04-03T23:46:16Z,10503,Aldeia Records Presents: Hortelã,JayA Luuck,trackdone
2024-04-03T23:46:18Z,1380,CARANGA,REAL PS,clickrow
2024-04-03T23:49:39Z,140974,SLOVA DE BLUEBERRY,Sonun,clickrow
2024-04-03T23:49:42Z,2420,Sr. & Sra. Slime,Dascar,clickrow
2024-04-03T23:52:16Z,157129,Preferências,REAL PS,clickrow
2024-04-03T23:54:21Z,136615,Pole,Aklipe44,trackdone
2024-04-03T23:56:49Z,158492,Buque de Flor,eukakaziin,trackdone
2024-04-03T23:56:59Z,18362,Pique Raul,Aimar,trackdone
2024-04-04T00:15:12Z,6470,Reflections,The Neighbourhood,appload
2024-04-04T00:17:47Z,155200,Pique Raul,Aimar,clickrow
2024-04-04T00:20:24Z,168205,Me Chama De Puto,Pedro Lotto,trackdone
2024-04-04T00:23:44Z,212459,Drink Azul 2 (feat. TcheloBeats),Lil Chainz,trackdone
2024-04-04T00:41:49Z,134414,Eu volto,guias777,trackdone
2024-04-04T15:40:19Z,132735,Dogg,Akashi Cruz,playbtn
2024-04-04T15:40:39Z,18538,Obituário,NIKK,trackdone
2024-04-04T15:44:09Z,212459,Drink Azul 2 (feat. TcheloBeats),Lil Chainz,clickrow
2024-04-04T15:47:00Z,182439,Eu volto,guias777,trackdone
2024-04-04T15:49:15Z,147692,Brisa Espacial,NIKK,trackdone
2024-04-04T15:49:53Z,47779,Prazer,Dascar,trackdone
2024-04-04T16:10:37Z,293681,VITRINES,REAL PS,clickrow
2024-04-04T16:47:14Z,20400,VITRINES,REAL PS,remote
2024-04-04T16:48:16Z,60490,Uprising,Muse,clickrow
2024-04-04T16:49:28Z,6060,Profissão F0Da,Mc Delux,clickrow
2024-04-04T16:52:36Z,188307,SÃO PAULO DRIFT,Dj Grafxp,clickrow
2024-04-04T16:55:51Z,206769,Ta Com Raiva de Quem,DJ Guina,trackdone
2024-04-04T16:58:25Z,166153,Quicada Bruta,Explode Nova Era,trackdone
2024-04-04T16:59:38Z,84923,MINHA RAIVA,TRXVELER,trackdone
2024-04-04T17:02:58Z,212307,Kamylinha,Gabb MC,trackdone
2024-04-04T17:04:29Z,102238,Hoje Eu Quero Trair a Minha Namorada,DJ NEGRESKO,trackdone
2024-04-04T17:04:38Z,8900,Tropa do Homem,Jall,fwdbtn
2024-04-04T17:08:39Z,2200,Sigilo,KAS!,clickrow
2024-04-04T17:11:23Z,164705,Flash,KAS!,fwdbtn
2024-04-04T17:13:31Z,138754,Mateus 6.6 / Oi Deus,KAS!,trackdone
2024-04-04T17:15:50Z,139159,Bailarina,KAS!,clickrow
2024-04-04T17:17:57Z,127234,Gabriel Medina,KAS!,trackdone
2024-04-04T17:21:03Z,185833,Playboy,KAS!,trackdone
2024-04-04T17:34:23Z,325218,Ilha da Magia,KAS!,trackdone
2024-04-04T17:41:18Z,150013,Sobrenatural,KAS!,trackdone
2024-04-04T20:25:13Z,8140,Diz Que Tá Com Saudade,KAS!,appload
2024-04-04T20:27:58Z,165206,Ilha da Magia,KAS!,clickrow
2024-04-04T20:30:48Z,169806,Sobrenatural,KAS!,trackdone
2024-04-04T20:33:39Z,170656,Diz Que Tá Com Saudade,KAS!,trackdone
2024-04-04T20:35:25Z,106685,A Diaba Veste Prada,KAS!,trackdone
2024-04-04T20:37:18Z,124878,2 Minutos,Tillmann,trackdone
2024-04-04T20:38:15Z,68366,Prazer,Dascar,trackdone
2024-04-04T20:40:23Z,127234,Gabriel Medina,KAS!,clickrow
2024-04-04T20:43:28Z,185833,Playboy,KAS!,trackdone
2024-04-04T20:46:14Z,165206,Ilha da Magia,KAS!,trackdone
2024-04-04T20:48:23Z,128465,Sobrenatural,KAS!,trackdone
2024-04-04T20:49:07Z,41890,Bad Habit,Steve Lacy,clickrow
2024-04-04T20:51:54Z,166873,FINO,Florence Lil Flowers,clickrow
2024-04-04T20:56:04Z,262000,BOUNCE,Florence Lil Flowers,trackdone
2024-04-04T20:58:57Z,185758,Stories,Florence Lil Flowers,trackdone
2024-04-04T21:01:44Z,178879,Neon,Florence Lil Flowers,trackdone
2024-04-04T21:07:44Z,98997,HEARTBEAT,Florence Lil Flowers,trackdone
2024-04-04T22:02:19Z,1132,VITRINES,REAL PS,appload
2024-04-04T22:03:05Z,44237,Boa Noite,Dj Win,playbtn
2024-04-04T22:16:17Z,191720,Drink Azul 2 (feat. TcheloBeats),Lil Chainz,clickrow
2024-04-04T23:27:24Z,164571,Shut up My Moms Calling,Hotel Ugly,clickrow
2024-04-04T23:27:42Z,29098,Train Wreck,James Arthur,trackdone
2024-04-04T23:30:14Z,151210,In The Stars,Benson Boone,fwdbtn
2024-04-05T14:56:12Z,376130,Drink Azul 2 (feat. TcheloBeats),Lil Chainz,appload
2024-04-05T14:58:35Z,152007,Eu volto,guias777,trackdone
2024-04-05T14:58:37Z,1391,Buque de Flor,eukakaziin,clickrow
2024-04-05T15:01:11Z,157129,Preferências,REAL PS,clickrow
2024-04-05T15:01:55Z,52544,Pole,Aklipe44,trackdone
2024-04-05T15:04:29Z,157129,Preferências,REAL PS,clickrow
2024-04-05T15:06:33Z,136615,Pole,Aklipe44,trackdone
2024-04-05T15:09:00Z,158492,Buque de Flor,eukakaziin,trackdone
2024-04-05T15:11:45Z,110237,Pique Raul,Aimar,trackdone
2024-04-05T15:15:14Z,212459,Drink Azul 2 (feat. TcheloBeats),Lil Chainz,clickrow
2024-04-05T15:18:05Z,182439,Eu volto,guias777,trackdone
2024-04-05T15:20:20Z,147692,Brisa Espacial,NIKK,trackdone
2024-04-05T15:22:43Z,154303,Prazer,Dascar,trackdone
2024-04-05T15:24:12Z,98132,VITRINES,REAL PS,trackdone
2024-04-05T15:25:52Z,1252,Kiko,NIKK,trackdone
2024-04-05T15:25:52Z,101978,POKAZIDEIA DELUXE,tchelo rodrigues,clickrow
2024-04-05T15:25:57Z,5020,POKAZIDEIA DELUXE,tchelo rodrigues,backbtn
2024-04-05T15:27:37Z,103553,Kiko,NIKK,fwdbtn
2024-04-05T15:27:37Z,293,IN THE END,teefaygoo,trackdone
2024-04-05T15:27:39Z,1138,Get $$$,MikeNo$leep,fwdbtn
2024-04-05T15:28:02Z,23567,IN THE END,teefaygoo,clickrow
2024-04-05T15:28:06Z,3461,Get $$$,MikeNo$leep,fwdbtn
2024-04-05T15:28:27Z,19515,ZIdeia,Jooj,fwdbtn
2024-04-05T15:29:26Z,546,ZIdeia,Jooj,clickrow
2024-04-05T15:29:26Z,58450,Vienna,Billy Joel,clickrow
2024-04-05T15:29:36Z,9501,5xL,5lack,clickrow
2024-04-05T15:31:00Z,87652,NAVALILI KRUSH,SKYVER,fwdbtn
2024-04-05T15:34:46Z,237727,Godinez,NIKK,trackdone
2024-04-05T15:35:46Z,68563,Underminions,Slow GM,trackdone
2024-04-05T15:38:09Z,90910,Dj Swat Que Comanda 2,DJ Swat,fwdbtn
2024-04-05T15:40:23Z,136672,Suas Intenções,MC Tairon,fwdbtn
2024-04-05T15:41:33Z,79649,Oakley,MC Braz,trackdone
2024-04-05T15:42:37Z,63356,Ela É Blogueira,Mc DB,fwdbtn
2024-04-05T15:45:58Z,152960,Ela Jura Que Sabe,The Boy,fwdbtn
2024-04-05T15:48:45Z,179520,Lejos de Ti,The Marías,trackdone
2024-04-05T15:49:02Z,26382,Bella III - Slowed Down,Lumichevi,trackdone
2024-04-05T15:51:59Z,179520,Lejos de Ti,The Marías,backbtn
2024-04-05T15:52:24Z,33399,Bella III - Slowed Down,Lumichevi,trackdone
2024-04-05T15:56:17Z,215962,Lejos de Ti,The Marías,backbtn
2024-04-05T15:57:49Z,92011,"Sextou, Baile da Serra",MC Didi,clickrow
2024-04-05T15:57:52Z,2963,A rua é um horror,Alvaro Cartier,fwdbtn
2024-04-05T15:57:59Z,6500,Paraiso das Glock,MC Saci,fwdbtn
2024-04-05T15:58:00Z,877,Dogg,Akashi Cruz,fwdbtn
2024-04-05T15:58:03Z,854,Vibrant Blank,Type Beats,fwdbtn
2024-04-05T15:58:06Z,3890,Back Down Road,Lil Mosey,fwdbtn
2024-04-05T15:58:13Z,6218,Tá Eu e a Nicole,Duquesa,fwdbtn
2024-04-05T15:58:19Z,5265,"Skarner, the Primordial Sovereign",League of Legends,fwdbtn
2024-04-05T15:59:27Z,67347,Sem Sentimento,Projeto Hare,fwdbtn
2024-04-05T15:59:30Z,3606,Liquid,Icon Dezz,fwdbtn
2024-04-05T15:59:54Z,23130,Isso Não Se Faz,Dj Win,fwdbtn
2024-04-05T16:00:06Z,12682,Runnin Outta Time,Future,fwdbtn
2024-04-05T16:00:09Z,2352,u.u.u.u.u,LVCAS,fwdbtn
2024-04-05T16:00:29Z,18967,Fukushu,Cursed Crown,fwdbtn
2024-04-05T23:57:56Z,64600,Morgana,kamaitachi,clickrow
2024-04-06T00:02:11Z,254250,Johnny Ringo,Crown The Empire,playbtn
2024-04-06T00:02:16Z,4690,Makeshift Chemistry,Crown The Empire,clickrow
2024-04-06T00:06:47Z,270447,ULTRA VEGETTO,MHRAP,clickrow
2024-04-06T00:09:22Z,167770,Ninja da Quebrada,MHRAP,trackdone
2024-04-06T00:28:41Z,128601,VIBE ASUMA (Animes),MHRAP,trackdone
2024-04-06T00:42:32Z,224690,Pirata Descolado,MHRAP,fwdbtn
2024-04-06T00:42:35Z,1936,POKAZIDEIA DELUXE,tchelo rodrigues,appload
2024-04-06T00:42:42Z,7350,Kiko,NIKK,fwdbtn
2024-04-06T00:42:46Z,3815,Vibrant Blank,Type Beats,clickrow
2024-04-06T00:42:58Z,11554,Liquid,Icon Dezz,clickrow
2024-04-06T00:43:01Z,2705,Two's Too Many,Crown The Empire,clickrow
2024-04-06T00:43:09Z,6954,Black Hole,We Came As Romans,clickrow
2024-04-06T00:43:20Z,10696,Initiation,Crown The Empire,clickrow
2024-04-06T00:46:06Z,166006,Second Thoughts,Crown The Empire,fwdbtn
2024-04-06T00:46:16Z,9570,Maniacal Me,Crown The Empire,fwdbtn
2024-04-06T00:46:24Z,6996,Rise of the Runaways,Crown The Empire,fwdbtn
2024-04-06T00:46:25Z,1680,Makeshift Chemistry,Crown The Empire,fwdbtn
2024-04-06T00:46:55Z,29953,Menace,Crown The Empire,fwdbtn
2024-04-06T00:49:01Z,125106,Evidence,Crown The Empire,fwdbtn
2024-04-06T00:49:02Z,1547,Alone In A Room,Asking Alexandria,fwdbtn
2024-04-06T00:49:40Z,37327,Don't Pray For Me,Asking Alexandria,fwdbtn
2024-04-06T00:51:31Z,110417,Killing You,Asking Alexandria,fwdbtn
2024-04-06T00:55:10Z,219660,The Death Of Me,Asking Alexandria,fwdbtn
2024-04-06T00:55:23Z,11819,Run Free,Asking Alexandria,fwdbtn
2024-04-06T00:57:42Z,139681,Poison,Asking Alexandria,fwdbtn
2024-04-06T00:58:03Z,21219,Believe,Asking Alexandria,fwdbtn
2024-04-06T00:58:41Z,36936,Creature,Asking Alexandria,fwdbtn
2024-04-06T01:00:26Z,105030,Moving On,Asking Alexandria,fwdbtn
2024-04-06T01:01:02Z,36190,The Road,Asking Alexandria,fwdbtn
2024-04-06T01:01:07Z,4440,The Death Of Me - Rock Mix,Asking Alexandria,fwdbtn
2024-04-06T01:01:08Z,1203,I Won't Give In,Asking Alexandria,fwdbtn
2024-04-06T01:01:13Z,4112,Sometimes It Ends,Asking Alexandria,fwdbtn
2024-04-06T01:01:19Z,6290,What's Left Of Me,blessthefall,fwdbtn
2024-04-06T01:01:24Z,3804,You Wear A Crown But You're No King,blessthefall,clickrow
2024-04-06T01:01:28Z,3380,Hollow Bodies,blessthefall,fwdbtn
2024-04-06T01:02:46Z,78590,To Hell And Back,blessthefall,clickrow
2024-04-06T01:02:49Z,1645,What's Left Of Me,blessthefall,backbtn
2024-04-06T01:02:49Z,566,To Hell And Back,blessthefall,fwdbtn
2024-04-06T01:03:32Z,41710,God Wears Gucci,blessthefall,fwdbtn
2024-04-06T01:03:48Z,16560,Witness,blessthefall,fwdbtn
2024-04-06T01:04:29Z,39486,Last Ones Left,blessthefall,fwdbtn
2024-04-06T01:05:44Z,74529,Five Ninety,blessthefall,fwdbtn
2024-04-06T01:05:46Z,1712,Stay Still,blessthefall,fwdbtn
2024-04-06T01:05:48Z,1863,40 Days...,blessthefall,fwdbtn
2024-04-06T01:06:01Z,13123,Bones Crew,blessthefall,fwdbtn
2024-04-06T01:06:08Z,6778,40 Days...,blessthefall,backbtn
2024-04-06T01:06:10Z,816,Bones Crew,blessthefall,fwdbtn
2024-04-06T01:06:45Z,35281,Don't Say Goodbye,blessthefall,fwdbtn
2024-04-06T01:06:52Z,6053,Till The Death Of Me,blessthefall,fwdbtn
2024-04-06T01:07:05Z,12593,Meet Me At The Gates,blessthefall,fwdbtn
2024-04-06T01:07:11Z,6734,You Wear A Crown But You're No King,blessthefall,fwdbtn
2024-04-06T01:07:13Z,1955,Hollow Bodies,blessthefall,fwdbtn
2024-04-06T01:07:23Z,9475,See You On The Outside,blessthefall,fwdbtn
2024-04-06T01:07:43Z,19737,The Sound Of Starting Over,blessthefall,fwdbtn
2024-04-06T01:07:55Z,11085,Dead Air,blessthefall,fwdbtn
2024-04-06T01:08:54Z,58530,The Fallout,Crown The Empire,fwdbtn
2024-04-06T01:09:42Z,47114,Memories Of A Broken Heart,Crown The Empire,fwdbtn
2024-04-06T01:12:11Z,148666,Millennia,Crown The Empire,fwdbtn
2024-04-06T01:12:49Z,37857,Crucify Me,Bring Me The Horizon,fwdbtn
2024-04-06T01:14:08Z,79572,It Never Ends,Bring Me The Horizon,fwdbtn
2024-04-06T01:14:10Z,991,Don't Go,Bring Me The Horizon,fwdbtn
2024-04-06T01:14:31Z,20050,Home Sweet Hole,Bring Me The Horizon,fwdbtn
2024-04-06T01:14:54Z,22495,Visions,Bring Me The Horizon,fwdbtn
2024-04-06T01:15:22Z,28687,Blessed With A Curse,Bring Me The Horizon,fwdbtn
